日期,收盘,开盘,高,低,交易量,涨跌幅
2021年9月29日,"58,022.33","57,462.19","58,022.33","57,373.41",147.44M,0.97%
2021年9月28日,"57,462.19","57,784.27","57,925.48","57,241.44",175.29M,-0.56%
2021年9月27日,"57,784.27","57,642.54","58,282.73","57,642.54",176.76M,0.25%
2021年9月23日,"57,642.54","56,938.31","57,691.43","56,933.00",138.36M,1.24%
2021年9月22日,"56,938.31","56,085.63","57,163.24","56,085.63",111.72M,1.52%
2021年9月21日,"56,085.63","55,246.07","56,399.56","55,246.07",116.06M,1.52%
2021年9月20日,"55,246.07","56,605.25","56,605.25","54,682.22",155.81M,-2.40%
2021年9月17日,"56,605.25","57,098.19","57,403.67","56,605.25",356.91M,-0.86%
2021年9月16日,"57,098.19","58,229.94","58,229.94","56,947.91",-,-1.94%
2021年9月15日,"58,229.94","58,115.08","58,308.23","57,633.70",127.06M,0.20%
2021年9月14日,"58,115.08","58,494.78","58,504.55","57,742.77",150.32M,-0.65%
2021年9月13日,"58,494.78","58,175.75","58,694.54","57,944.04",115.93M,0.55%
2021年9月10日,"58,175.75","58,020.55","58,555.17","58,020.55",111.80M,0.27%
2021年9月9日,"58,020.55","59,378.55","59,378.55","57,848.72",132.53M,-2.29%
2021年9月8日,"59,378.55","60,340.77","60,341.45","59,308.16",113.13M,-1.59%
2021年9月7日,"60,340.77","60,035.80","60,535.05","60,035.80",108.77M,0.51%
2021年9月6日,"60,035.80","60,106.72","60,507.39","59,817.03",101.65M,-0.12%
2021年9月3日,"60,106.72","60,357.49","60,703.25","59,930.75",106.06M,-0.42%
2021年9月2日,"60,357.49","60,612.64","60,673.32","60,042.92",133.45M,-0.42%
2021年9月1日,"60,612.64","61,039.26","61,499.75","60,460.55",145.58M,-0.70%
2021年8月31日,"61,039.26","60,750.09","61,282.36","60,750.09",165.09M,0.48%
2021年8月30日,"60,750.09","61,393.15","61,473.84","60,704.00",55.15M,-1.05%
2021年8月27日,"61,393.15","60,854.92","61,425.83","60,813.31",92.00M,0.88%
2021年8月26日,"60,854.92","61,212.12","61,212.12","60,734.51",102.82M,-0.58%
