日期,收盘,开盘,高,低,交易量,涨跌幅
2021年8月18日,"14,095.55","14,171.05","14,186.50","14,072.00",1.75B,-0.12%
2021年8月17日,"14,113.10","14,063.90","14,123.60","14,010.90",1.57B,0.30%
2021年8月16日,"14,070.80","14,063.75","14,087.40","14,016.75",1.31B,0.04%
2021年8月13日,"14,065.30","13,997.75","14,079.65","13,991.70",1.56B,0.67%
2021年8月12日,"13,971.95","13,901.10","13,979.85","13,884.05",1.49B,0.69%
2021年8月11日,"13,876.55","13,924.05","13,938.60","13,716.70",1.97B,-0.12%
2021年8月10日,"13,892.75","13,957.60","13,996.85","13,809.45",1.94B,-0.30%
2021年8月9日,"13,935.05","13,993.60","14,007.55","13,870.25",2.36B,-0.14%
2021年8月6日,"13,954.65","13,996.60","14,029.80","13,946.05",2.81B,-0.19%
2021年8月5日,"13,981.55","14,000.90","14,003.10","13,891.70",3.96B,0.09%
2021年8月4日,"13,969.35","13,998.05","14,045.05","13,944.10",3.15B,0.22%
2021年8月3日,"13,939.20","13,840.60","13,950.25","13,817.90",2.41B,1.13%
2021年8月2日,"13,783.70","13,759.80","13,789.90","13,732.85",1.95B,0.87%
2021年7月30日,"13,664.25","13,671.55","13,739.70","13,635.45",2.16B,0.15%
2021年7月29日,"13,643.75","13,631.50","13,668.90","13,608.90",2.11B,0.48%
2021年7月28日,"13,579.15","13,631.55","13,631.55","13,409.10",2.02B,-0.23%
2021年7月27日,"13,610.30","13,715.15","13,740.90","13,569.35",1.84B,-0.47%
2021年7月26日,"13,675.10","13,692.20","13,731.10","13,648.45",1.80B,-0.09%
2021年7月23日,"13,687.00","13,711.25","13,728.40","13,629.65",2.60B,0.12%
2021年7月22日,"13,670.20","13,592.40","13,678.95","13,590.30",2.17B,1.29%
2021年7月20日,"13,495.60","13,594.85","13,614.75","13,437.15",1.80B,-0.91%
2021年7月19日,"13,619.85","13,624.30","13,693.35","13,573.65",2.36B,-0.89%
2021年7月16日,"13,742.35","13,756.75","13,761.10","13,706.50",2.08B,0.16%
2021年7月15日,"13,720.35","13,686.35","13,738.60","13,677.35",1.62B,0.43%
2021年7月14日,"13,661.10","13,638.30","13,678.80","13,606.35",1.35B,0.24%
2021年7月13日,"13,628.85","13,633.10","13,635.55","13,580.45",1.54B,0.59%
2021年7月12日,"13,549.00","13,603.60","13,620.15","13,512.70",1.81B,0.16%
2021年7月9日,"13,527.95","13,513.50","13,545.65","13,470.20",1.57B,-0.04%
2021年7月8日,"13,532.70","13,627.70","13,660.85","13,488.10",1.87B,-0.72%
2021年7月7日,"13,631.00","13,577.50","13,644.45","13,542.05",1.79B,0.42%
2021年7月6日,"13,574.15","13,579.15","13,661.90","13,561.75",2.23B,-0.09%
2021年7月5日,"13,585.75","13,558.40","13,593.50","13,536.90",1.99B,0.68%
2021年7月2日,"13,494.45","13,480.30","13,506.10","13,435.25",1.81B,0.30%
2021年7月1日,"13,454.10","13,504.70","13,505.05","13,441.55",2.05B,-0.14%
2021年6月30日,"13,473.55","13,513.25","13,552.95","13,462.20",2.23B,-0.06%
2021年6月29日,"13,481.95","13,535.55","13,567.80","13,461.25",2.12B,-0.38%
2021年6月28日,"13,533.05","13,589.75","13,589.85","13,515.05",2.29B,-0.05%
