Date,Price,Open,High,Low,Vol.,Change %
2016-01-29,"19,683.11","19,138.42","19,709.99","19,130.59",2.42B,2.54%
2016-01-28,"19,195.83","19,093.77","19,223.59","18,982.22",2.00B,0.75%
2016-01-27,"19,052.45","19,211.86","19,216.99","18,931.34",1.99B,1.02%
2016-01-26,"18,860.80","19,068.84","19,098.07","18,811.83",1.93B,-2.48%
2016-01-25,"19,340.14","19,341.41","19,490.27","19,291.91",1.83B,1.36%
2016-01-22,"19,080.51","19,000.79","19,152.80","18,769.61",2.46B,2.90%
2016-01-21,"18,542.15","19,079.13","19,238.27","18,534.30",2.69B,-1.82%
2016-01-20,"18,886.30","19,332.22","19,332.22","18,833.88",2.54B,-3.82%
2016-01-19,"19,635.81","19,283.57","19,647.75","19,204.22",1.88B,2.07%
2016-01-18,"19,237.45","19,287.38","19,439.49","19,195.56",2.10B,-1.45%
2016-01-15,"19,520.77","19,781.46","19,828.93","19,500.38",1.99B,-1.50%
2016-01-14,"19,817.41","19,578.92","19,893.88","19,509.08",1.84B,-0.59%
2016-01-13,"19,934.88","20,028.86","20,234.78","19,850.73",1.84B,1.13%
2016-01-12,"19,711.76","20,030.03","20,130.80","19,694.99",1.89B,-0.89%
2016-01-11,"19,888.50","19,997.42","20,068.78","19,865.18",2.19B,-2.76%
2016-01-08,"20,453.71","20,491.88","20,596.42","20,324.62",2.14B,0.59%
2016-01-07,"20,333.34","20,772.60","20,826.44","20,323.97",3.07B,-3.09%
2016-01-06,"20,980.81","21,142.63","21,199.62","20,947.30",1.70B,-0.98%
2016-01-05,"21,188.72","21,318.69","21,452.74","21,095.90",1.53B,-0.65%
2016-01-04,"21,327.12","21,782.62","21,794.84","21,227.61",1.77B,-2.68%
2015-12-31,"21,914.40","21,892.25","21,970.33","21,864.12",525.97M,0.15%
2015-12-30,"21,882.15","22,094.59","22,114.56","21,868.03",1.09B,-0.53%
2015-12-29,"21,999.62","21,923.27","22,024.28","21,881.71",790.49M,0.36%
2015-12-28,"21,919.62","22,151.73","22,151.73","21,880.51",901.16M,-0.99%
2015-12-24,"22,138.13","22,207.82","22,217.45","22,128.72",734.83M,0.44%
2015-12-23,"22,040.59","21,869.40","22,103.63","21,846.48",1.09B,0.96%
2015-12-22,"21,830.02","21,846.90","21,870.31","21,750.74",945.08M,0.18%
2015-12-21,"21,791.68","21,641.17","21,871.22","21,641.17",1.34B,0.17%
2015-12-18,"21,755.56","21,656.56","21,956.49","21,625.82",1.83B,-0.53%
2015-12-17,"21,872.06","21,841.09","22,005.19","21,763.76",1.65B,0.79%
2015-12-16,"21,701.21","21,557.73","21,772.79","21,557.73",1.70B,2.01%
2015-12-15,"21,274.37","21,215.54","21,442.21","21,215.54",1.62B,-0.17%
2015-12-14,"21,309.85","21,063.28","21,378.19","21,010.26",1.77B,-0.72%
2015-12-11,"21,464.05","21,719.17","21,731.39","21,440.70",1.44B,-1.11%
2015-12-10,"21,704.61","21,714.23","21,880.19","21,668.12",1.64B,-0.45%
2015-12-09,"21,803.76","21,773.77","21,872.33","21,755.69",1.41B,-0.46%
2015-12-08,"21,905.13","22,058.55","22,058.55","21,765.62",1.87B,-1.34%
2015-12-07,"22,203.22","22,336.32","22,352.25","22,200.55",1.33B,-0.15%
2015-12-04,"22,235.89","22,142.11","22,242.49","22,108.46",1.66B,-0.81%
2015-12-03,"22,417.01","22,327.04","22,485.25","22,327.04",1.31B,-0.28%
2015-12-02,"22,479.69","22,471.35","22,563.47","22,368.66",1.72B,0.44%
2015-12-01,"22,381.35","22,197.81","22,477.51","22,143.57",2.05B,1.75%
2015-11-30,"21,996.42","21,974.81","22,195.25","21,907.35",2.93B,-0.33%
2015-11-27,"22,068.32","22,555.42","22,555.42","22,051.01",2.11B,-1.87%
2015-11-26,"22,488.94","22,749.60","22,787.50","22,453.69",1.16B,-0.04%
2015-11-25,"22,498.00","22,533.53","22,617.21","22,436.01",1.56B,-0.40%
2015-11-24,"22,587.63","22,593.09","22,629.75","22,433.51",1.23B,-0.35%
2015-11-23,"22,665.90","22,760.05","22,802.71","22,619.68",1.11B,-0.39%
2015-11-20,"22,754.72","22,510.45","22,790.07","22,412.03",1.27B,1.13%
2015-11-19,"22,500.22","22,423.88","22,559.06","22,416.00",1.42B,1.41%
2015-11-18,"22,188.26","22,331.77","22,349.73","22,163.28",1.25B,-0.34%
2015-11-17,"22,264.25","22,315.18","22,497.33","22,243.96",1.68B,1.15%
2015-11-16,"22,010.82","21,958.28","22,127.38","21,958.28",1.87B,-1.72%
2015-11-13,"22,396.14","22,494.09","22,519.33","22,318.62",2.06B,-2.15%
2015-11-12,"22,888.92","22,477.60","22,980.97","22,454.96",1.90B,2.40%
2015-11-11,"22,352.17","22,394.15","22,479.46","22,324.41",1.46B,-0.22%
2015-11-10,"22,401.70","22,505.70","22,534.92","22,339.69",1.85B,-1.43%
2015-11-09,"22,726.77","22,753.51","22,970.83","22,689.26",1.59B,-0.61%
2015-11-06,"22,867.33","22,914.20","22,922.79","22,791.91",1.44B,-0.80%
2015-11-05,"23,051.04","23,045.10","23,180.27","22,960.62",1.55B,-0.01%
2015-11-04,"23,053.57","22,737.44","23,342.07","22,737.44",2.68B,2.15%
2015-11-03,"22,568.43","22,603.15","22,697.00","22,560.17",1.52B,0.89%
2015-11-02,"22,370.04","22,502.28","22,605.80","22,332.71",1.69B,-1.19%
2015-10-30,"22,640.04","22,785.86","22,847.16","22,612.56",1.58B,-0.79%
2015-10-29,"22,819.94","23,054.53","23,054.53","22,811.32",1.81B,-0.60%
2015-10-28,"22,956.57","23,070.70","23,120.25","22,923.66",1.42B,-0.80%
2015-10-27,"23,142.73","23,053.12","23,143.88","22,885.22",1.58B,0.11%
2015-10-26,"23,116.25","23,423.64","23,423.64","23,066.94",1.51B,-0.15%
2015-10-23,"23,151.94","23,220.38","23,220.38","23,088.03",1.54B,1.34%
2015-10-22,"22,845.37","22,795.58","22,869.59","22,727.59",1.42B,-0.63%
2015-10-20,"22,989.22","22,991.60","23,057.93","22,843.04",1.26B,-0.37%
2015-10-19,"23,075.61","23,085.61","23,100.66","22,913.60",1.30B,0.04%
2015-10-16,"23,067.37","23,133.59","23,178.14","22,953.56",1.98B,0.78%
2015-10-15,"22,888.17","22,667.42","22,940.25","22,567.65",1.98B,2.00%
2015-10-14,"22,439.91","22,398.82","22,576.50","22,356.56",1.39B,-0.71%
2015-10-13,"22,600.46","22,677.60","22,798.90","22,515.73",1.76B,-0.57%
2015-10-12,"22,730.93","22,614.33","22,779.50","22,562.26",1.93B,1.21%
2015-10-09,"22,458.80","22,615.94","22,807.86","22,440.88",2.48B,0.46%
2015-10-08,"22,354.91","22,588.69","22,588.69","22,201.11",1.99B,-0.71%
2015-10-07,"22,515.76","21,884.73","22,527.79","21,817.42",3.02B,3.13%
2015-10-06,"21,831.62","22,169.10","22,169.10","21,719.29",1.67B,-0.10%
2015-10-05,"21,854.50","21,930.97","21,980.84","21,739.90",1.51B,1.62%
2015-10-02,"21,506.09","21,172.94","21,530.80","21,130.11",2.23B,3.17%
2015-09-30,"20,846.30","20,795.93","20,939.39","20,683.11",2.20B,1.41%
2015-09-29,"20,556.60","20,579.22","20,579.22","20,368.12",2.62B,-2.97%
2015-09-25,"21,186.32","21,070.39","21,318.33","20,957.99",1.78B,0.43%
2015-09-24,"21,095.98","21,304.90","21,363.21","21,053.50",1.65B,-0.97%
2015-09-23,"21,302.91","21,529.47","21,577.45","21,008.61",2.38B,-2.26%
2015-09-22,"21,796.58","21,794.34","22,111.67","21,768.98",1.48B,0.18%
2015-09-21,"21,756.93","21,614.43","21,778.06","21,590.70",1.42B,-0.75%
2015-09-18,"21,920.83","21,807.25","22,052.11","21,807.25",2.12B,0.30%
2015-09-17,"21,854.63","22,172.68","22,203.36","21,718.71",2.18B,-0.51%
2015-09-16,"21,966.66","21,731.34","22,103.06","21,608.50",2.14B,2.38%
2015-09-15,"21,455.23","21,527.53","21,634.48","21,411.17",1.39B,-0.49%
2015-09-14,"21,561.90","21,678.88","21,762.15","21,441.71",1.52B,0.27%
2015-09-11,"21,504.37","21,710.13","21,909.82","21,472.16",2.44B,-0.27%
2015-09-10,"21,562.50","21,667.86","21,771.57","21,492.09",2.16B,-2.57%
2015-09-09,"22,131.31","21,632.69","22,228.59","21,529.81",3.04B,4.10%
2015-09-08,"21,259.04","20,636.83","21,431.99","20,524.88",2.34B,3.28%
2015-09-07,"20,583.52","20,683.31","21,056.39","20,579.93",1.71B,-1.23%
2015-09-04,"20,840.61","21,158.93","21,174.86","20,715.02",2.19B,-0.45%
2015-09-02,"20,934.94","21,101.42","21,288.53","20,771.77",2.59B,-1.18%
2015-09-01,"21,185.43","21,692.78","21,692.78","21,170.86",2.22B,-2.24%
2015-08-31,"21,670.58","21,793.02","21,793.02","21,399.62",2.77B,0.27%
2015-08-28,"21,612.39","22,424.40","22,424.40","21,585.33",3.10B,-1.04%
2015-08-27,"21,838.54","21,758.62","21,963.43","21,407.59",3.29B,3.60%
2015-08-26,"21,080.39","21,434.25","21,686.45","21,060.09",3.05B,-1.52%
2015-08-25,"21,404.96","21,119.53","21,871.40","20,865.26",3.70B,0.72%
2015-08-24,"21,251.57","21,605.97","21,679.45","21,136.48",3.69B,-5.17%
2015-08-21,"22,409.62","22,343.25","22,492.79","22,185.85",2.57B,-1.53%
2015-08-20,"22,757.47","22,973.87","23,033.97","22,610.53",2.41B,-1.77%
2015-08-19,"23,167.85","23,555.02","23,586.79","23,138.73",1.97B,-1.31%
2015-08-18,"23,474.97","23,956.86","24,024.37","23,464.35",1.50B,-1.43%
2015-08-17,"23,814.65","23,945.60","23,950.57","23,699.84",1.23B,-0.74%
2015-08-14,"23,991.03","24,055.02","24,126.30","23,957.36",1.24B,-0.12%
2015-08-13,"24,018.80","23,935.48","24,133.87","23,860.82",1.77B,0.43%
2015-08-12,"23,916.02","24,269.11","24,324.19","23,826.96",1.91B,-2.38%
2015-08-11,"24,498.21","24,694.78","24,924.07","24,420.71",1.66B,-0.09%
2015-08-10,"24,521.12","24,433.66","24,602.67","24,135.64",1.25B,-0.13%
2015-08-07,"24,552.47","24,327.56","24,641.93","24,327.56",1.14B,0.73%
2015-08-06,"24,375.28","24,527.74","24,527.74","24,320.75",1.01B,-0.57%
2015-08-05,"24,514.16","24,466.30","24,582.19","24,420.95",1.14B,0.44%
2015-08-04,"24,406.12","24,364.41","24,519.35","24,217.78",1.26B,-0.02%
2015-08-03,"24,411.42","24,533.14","24,533.14","24,232.60",1.51B,-0.91%
2015-07-31,"24,636.28","24,650.93","24,661.19","24,467.83",1.41B,0.56%
2015-07-30,"24,497.98","24,822.42","24,872.70","24,478.07",1.53B,-0.49%
2015-07-29,"24,619.45","24,630.44","24,718.64","24,444.47",1.39B,0.47%
2015-07-28,"24,503.94","24,269.90","24,947.35","24,140.62",2.20B,0.62%
2015-07-27,"24,351.96","24,906.78","24,908.58","24,282.21",2.39B,-3.09%
2015-07-24,"25,128.51","25,279.95","25,279.95","25,073.20",1.17B,-1.06%
2015-07-23,"25,398.85","25,308.55","25,500.99","25,250.36",1.17B,0.46%
2015-07-22,"25,282.62","25,401.79","25,401.79","25,177.60",1.34B,-0.99%
2015-07-21,"25,536.43","25,428.88","25,634.32","25,342.69",1.16B,0.52%
2015-07-20,"25,404.81","25,540.31","25,540.31","25,298.96",1.12B,-0.04%
2015-07-17,"25,415.27","25,246.64","25,517.45","25,183.86",1.32B,1.00%
2015-07-16,"25,162.78","24,976.08","25,170.35","24,841.14",1.43B,0.43%
2015-07-15,"25,055.76","25,219.45","25,219.45","24,862.65",1.65B,-0.26%
2015-07-14,"25,120.91","25,184.06","25,250.95","24,906.47",2.20B,-0.41%
2015-07-13,"25,224.01","24,709.58","25,275.76","24,596.44",2.19B,1.30%
2015-07-10,"24,901.28","24,567.92","25,015.17","24,567.92",3.33B,2.08%
2015-07-09,"24,392.79","23,435.50","24,695.75","23,332.90",4.40B,3.73%
2015-07-08,"23,516.56","24,411.30","24,411.30","22,836.82",5.61B,-5.84%
2015-07-07,"24,975.31","25,391.76","25,439.34","24,819.26",3.11B,-1.03%
2015-07-06,"25,236.28","26,083.99","26,261.53","24,750.31",3.62B,-3.18%
2015-07-03,"26,064.11","26,349.84","26,402.85","25,933.12",1.95B,-0.83%
2015-07-02,"26,282.32","26,459.43","26,459.43","26,135.62",2.25B,0.12%
2015-06-30,"26,250.03","25,944.03","26,470.44","25,885.66",2.56B,1.09%
2015-06-29,"25,966.98","26,560.13","26,631.51","25,617.78",3.12B,-2.61%
2015-06-26,"26,663.87","27,016.09","27,016.09","26,522.45",2.55B,-1.78%
2015-06-25,"27,145.75","27,329.17","27,350.49","27,120.72",1.97B,-0.95%
2015-06-24,"27,404.97","27,397.37","27,470.50","27,292.85",1.71B,0.26%
2015-06-23,"27,333.46","27,126.47","27,406.41","27,008.51",2.20B,0.93%
2015-06-22,"27,080.85","26,854.32","27,166.52","26,811.66",1.47B,1.20%
2015-06-19,"26,760.53","26,885.73","27,011.95","26,701.72",2.57B,0.25%
2015-06-18,"26,694.66","26,786.53","26,873.67","26,595.96",1.52B,-0.22%
2015-06-17,"26,753.79","26,671.20","26,880.79","26,555.96",1.88B,0.70%
2015-06-16,"26,566.70","26,807.67","26,892.88","26,553.04",1.82B,-1.10%
2015-06-15,"26,861.81","27,095.18","27,131.36","26,841.52",1.37B,-1.53%
2015-06-12,"27,280.54","27,082.60","27,356.51","26,987.52",1.79B,1.39%
2015-06-11,"26,907.85","26,938.15","26,991.51","26,839.43",1.72B,0.83%
2015-06-10,"26,687.64","27,052.79","27,116.92","26,573.96",2.04B,-1.12%
2015-06-09,"26,989.52","27,295.88","27,322.14","26,971.57",2.46B,-1.20%
2015-06-08,"27,316.28","27,147.24","27,428.59","27,060.24",2.47B,0.21%
2015-06-05,"27,260.16","27,538.06","27,646.72","27,211.36",2.30B,-1.06%
2015-06-04,"27,551.89","27,645.36","27,854.74","27,094.50",3.16B,-0.38%
2015-06-03,"27,657.47","27,716.34","27,767.23","27,508.84",1.79B,0.69%
2015-06-02,"27,466.72","27,473.45","27,602.88","27,348.13",1.55B,-0.47%
2015-06-01,"27,597.16","27,373.06","27,766.32","27,241.95",2.03B,0.63%
2015-05-29,"27,424.19","27,398.28","27,604.27","27,255.89",3.14B,-0.11%
2015-05-28,"27,454.31","28,162.25","28,162.25","27,242.11",3.16B,-2.23%
2015-05-27,"28,081.21","28,214.66","28,214.66","27,982.14",1.92B,-0.60%
2015-05-26,"28,249.86","28,462.32","28,524.60","28,237.49",2.75B,0.92%
2015-05-22,"27,992.83","27,723.67","28,041.32","27,696.97",1.96B,1.70%
2015-05-21,"27,523.72","27,507.32","27,611.72","27,393.31",1.26B,-0.22%
2015-05-20,"27,585.05","27,751.44","27,751.44","27,490.33",1.52B,-0.39%
2015-05-19,"27,693.54","27,597.07","27,765.55","27,500.76",1.61B,0.37%
2015-05-18,"27,591.25","27,792.44","27,792.44","27,435.57",1.42B,-0.83%
2015-05-15,"27,822.28","27,459.58","27,928.60","27,315.10",1.81B,1.96%
2015-05-14,"27,286.55","27,395.92","27,397.67","27,192.93",1.57B,0.14%
2015-05-13,"27,249.28","27,473.50","27,524.82","27,191.03",2.15B,-0.58%
2015-05-12,"27,407.18","27,664.18","27,693.63","27,395.91",1.58B,-1.12%
2015-05-11,"27,718.20","27,837.04","27,837.28","27,582.23",1.59B,0.51%
2015-05-08,"27,577.34","27,557.52","27,652.62","27,367.11",1.87B,1.05%
2015-05-07,"27,289.97","27,567.62","27,604.49","27,207.28",1.95B,-1.27%
2015-05-06,"27,640.91","27,698.10","28,054.68","27,570.41",2.34B,-0.41%
2015-05-05,"27,755.54","28,295.72","28,316.63","27,598.17",2.36B,-1.31%
2015-05-04,"28,123.82","28,231.26","28,343.74","28,017.20",2.06B,-0.03%
2015-04-30,"28,133.00","28,289.14","28,317.87","27,997.90",2.64B,-0.94%
2015-04-29,"28,400.34","28,453.10","28,453.10","28,201.76",2.16B,-0.15%
2015-04-28,"28,442.75","28,448.22","28,548.45","28,251.99",3.14B,0.03%
2015-04-27,"28,433.59","28,245.14","28,588.52","28,245.14",2.88B,1.33%
2015-04-24,"28,060.98","27,978.39","28,089.37","27,591.57",2.49B,0.84%
2015-04-23,"27,827.70","28,112.38","28,213.63","27,804.03",2.52B,-0.38%
2015-04-22,"27,933.85","27,821.32","28,048.46","27,727.86",2.44B,0.30%
2015-04-21,"27,850.49","27,404.15","27,925.36","27,404.15",2.82B,2.79%
2015-04-20,"27,094.93","27,770.79","27,770.79","26,959.77",3.48B,-2.02%
2015-04-17,"27,653.12","27,808.24","27,969.41","27,597.68",3.20B,-0.31%
2015-04-16,"27,739.71","27,557.29","27,787.98","27,470.10",3.37B,0.44%
2015-04-15,"27,618.82","27,693.25","27,807.98","27,442.52",4.05B,0.21%
2015-04-14,"27,561.49","27,688.26","27,915.01","27,483.45",3.89B,-1.62%
2015-04-13,"28,016.34","27,374.33","28,031.96","27,304.12",4.87B,2.73%
2015-04-10,"27,272.39","27,373.68","27,373.68","26,812.75",3.44B,1.22%
2015-04-09,"26,944.39","26,913.28","27,922.67","26,732.23",5.18B,2.70%
2015-04-08,"26,236.86","25,708.24","26,247.63","25,640.04",4.23B,3.80%
2015-04-02,"25,275.64","25,214.33","25,297.80","25,152.57",2.17B,0.77%
2015-04-01,"25,082.75","24,955.20","25,099.06","24,926.11",1.77B,0.73%
2015-03-31,"24,900.89","25,113.20","25,113.20","24,876.37",2.64B,0.18%
2015-03-30,"24,855.12","24,727.46","24,949.35","24,725.52",2.65B,1.51%
2015-03-27,"24,486.20","24,541.44","24,549.88","24,420.47",1.66B,-0.04%
2015-03-26,"24,497.08","24,442.51","24,592.01","24,399.84",1.39B,-0.13%
2015-03-25,"24,528.23","24,410.53","24,613.69","24,377.92",1.47B,0.53%
2015-03-24,"24,399.60","24,484.68","24,490.15","24,294.95",1.61B,-0.39%
2015-03-23,"24,494.51","24,538.34","24,559.77","24,436.42",1.51B,0.49%
2015-03-20,"24,375.24","24,417.53","24,524.55","24,351.50",2.07B,-0.38%
2015-03-19,"24,468.89","24,325.56","24,500.23","24,248.84",1.88B,1.45%
2015-03-18,"24,120.08","23,938.63","24,210.75","23,938.63",1.72B,0.91%
2015-03-17,"23,901.49","24,106.47","24,106.47","23,822.78",1.23B,-0.20%
2015-03-16,"23,949.55","23,771.40","23,970.05","23,711.27",1.22B,0.53%
2015-03-13,"23,823.21","23,808.97","23,918.71","23,790.83",1.59B,0.11%
2015-03-12,"23,797.96","23,709.17","23,880.25","23,677.06",1.67B,0.34%
2015-03-11,"23,717.97","23,807.10","23,899.86","23,703.84",1.68B,-0.75%
2015-03-10,"23,896.98","24,150.68","24,152.40","23,869.82",1.52B,-0.94%
2015-03-09,"24,123.05","23,982.50","24,205.86","23,910.16",1.62B,-0.17%
2015-03-06,"24,164.00","24,235.76","24,294.36","24,126.09",1.62B,-0.12%
2015-03-05,"24,193.04","24,274.90","24,393.85","24,133.71",1.92B,-1.11%
2015-03-04,"24,465.38","24,656.94","24,705.96","24,439.29",1.62B,-0.96%
2015-03-03,"24,702.78","24,984.62","24,984.62","24,663.43",1.55B,-0.74%
2015-03-02,"24,887.44","24,996.76","24,997.83","24,715.38",1.59B,0.26%
2015-02-27,"24,823.29","24,902.61","25,101.96","24,815.03",1.55B,-0.32%
2015-02-26,"24,902.06","24,718.28","24,998.64","24,709.56",1.86B,0.50%
2015-02-25,"24,778.28","24,822.28","24,869.37","24,691.78",1.43B,0.11%
2015-02-24,"24,750.07","24,776.72","24,808.30","24,673.93",1.11B,-0.35%
2015-02-23,"24,836.76","24,916.24","24,916.24","24,664.68",1.05B,0.02%
2015-02-18,"24,832.08","24,836.05","24,871.79","24,806.06",975.87M,0.19%
2015-02-17,"24,784.88","24,653.88","24,855.75","24,653.88",822.90M,0.24%
2015-02-16,"24,726.53","24,717.49","24,771.60","24,687.15",955.27M,0.18%
2015-02-13,"24,682.54","24,535.66","24,702.54","24,521.13",1.34B,1.07%
2015-02-12,"24,422.15","24,377.59","24,514.49","24,226.29",1.47B,0.44%
2015-02-11,"24,315.02","24,512.62","24,551.74","24,266.68",1.30B,-0.87%
2015-02-10,"24,528.10","24,475.04","24,583.79","24,422.85",1.06B,0.03%
2015-02-09,"24,521.00","24,529.55","24,657.87","24,449.48",1.33B,-0.64%
2015-02-06,"24,679.39","24,843.20","24,843.20","24,645.76",1.44B,-0.35%
2015-02-05,"24,765.49","25,048.26","25,048.26","24,642.81",2.42B,0.35%
2015-02-04,"24,679.76","24,750.76","24,824.58","24,642.50",1.84B,0.51%
2015-02-03,"24,554.78","24,542.49","24,602.60","24,327.51",1.55B,0.29%
2015-02-02,"24,484.74","24,347.27","24,506.81","24,324.37",1.62B,-0.09%
2015-01-30,"24,507.05","24,771.37","24,771.37","24,450.05",1.48B,-0.36%
2015-01-29,"24,595.85","24,645.20","24,739.22","24,524.18",1.92B,-1.07%
2015-01-28,"24,861.81","24,799.98","24,983.89","24,716.68",1.40B,0.22%
2015-01-27,"24,807.28","24,995.08","24,995.08","24,672.76",1.71B,-0.41%
2015-01-26,"24,909.90","24,907.19","24,916.49","24,761.55",1.36B,0.24%
2015-01-23,"24,850.45","24,807.36","24,896.22","24,726.77",2.45B,1.34%
2015-01-22,"24,522.63","24,480.02","24,589.62","24,438.98",1.73B,0.70%
2015-01-21,"24,352.58","24,036.41","24,373.28","24,016.63",1.90B,1.68%
2015-01-20,"23,951.16","23,798.46","23,997.31","23,747.92",1.63B,0.90%
2015-01-19,"23,738.49","23,971.23","24,049.55","23,590.05",3.04B,-1.51%
2015-01-16,"24,103.52","24,196.85","24,253.09","24,086.21",1.72B,-1.02%
2015-01-15,"24,350.91","24,169.35","24,369.00","24,070.39",1.75B,0.99%
2015-01-14,"24,112.60","24,276.33","24,326.70","24,056.22",1.51B,-0.43%
2015-01-13,"24,215.97","23,908.23","24,254.11","23,908.23",1.39B,0.79%
2015-01-12,"24,026.46","24,118.59","24,118.59","23,905.01",1.41B,0.45%
2015-01-09,"23,919.95","24,049.70","24,169.06","23,859.49",2.33B,0.35%
2015-01-08,"23,835.53","23,920.35","23,941.64","23,719.05",2.01B,0.65%
2015-01-07,"23,681.26","23,396.70","23,715.71","23,332.03",2.18B,0.83%
2015-01-06,"23,485.41","23,515.13","23,611.00","23,312.50",2.62B,-0.99%
2015-01-05,"23,721.32","23,699.19","23,998.87","23,655.52",2.59B,-0.57%
2015-01-02,"23,857.82","23,683.63","23,867.46","23,635.60",1.80B,1.07%
2014-12-31,"23,605.04","23,480.81","23,632.35","23,464.25",1.05B,0.44%
2014-12-30,"23,501.10","23,853.13","23,853.13","23,442.55",1.77B,-1.14%
2014-12-29,"23,773.18","23,694.53","23,867.46","23,694.53",2.13B,1.82%
2014-12-24,"23,349.34","23,290.42","23,421.10","23,290.42",740.67M,0.07%
2014-12-23,"23,333.69","23,423.33","23,495.62","23,269.43",1.76B,-0.32%
2014-12-22,"23,408.57","23,264.05","23,478.90","23,264.05",3.00B,1.26%
2014-12-19,"23,116.63","23,158.27","23,189.60","23,041.37",2.31B,1.25%
2014-12-18,"22,832.21","22,878.34","22,935.05","22,736.89",2.31B,1.09%
2014-12-17,"22,585.84","22,697.68","22,726.56","22,529.75",2.56B,-0.37%
2014-12-16,"22,670.50","22,877.30","22,944.28","22,641.06",2.16B,-1.55%
2014-12-15,"23,027.85","22,977.84","23,067.67","22,856.02",1.66B,-0.95%
2014-12-12,"23,249.20","23,328.99","23,445.96","23,230.03",1.64B,-0.27%
2014-12-11,"23,312.54","23,269.51","23,382.83","23,169.67",2.43B,-0.90%
2014-12-10,"23,524.52","23,442.69","23,656.51","23,345.89",2.31B,0.16%
2014-12-09,"23,485.83","23,910.41","23,934.02","23,399.87",3.87B,-2.34%
2014-12-08,"24,047.67","24,113.14","24,189.59","24,012.15",3.83B,0.19%
2014-12-05,"24,002.64","23,907.78","24,170.05","23,772.84",5.03B,0.71%
2014-12-04,"23,832.56","23,554.81","23,844.24","23,456.71",3.56B,1.72%
2014-12-03,"23,428.62","23,756.05","23,921.76","23,378.81",3.22B,-0.95%
2014-12-02,"23,654.30","23,400.11","23,784.95","23,293.81",2.84B,1.23%
2014-12-01,"23,367.45","23,678.00","23,731.76","23,318.48",3.14B,-2.58%
2014-11-28,"23,987.45","23,982.29","24,117.16","23,887.63",3.15B,-0.07%
2014-11-27,"24,004.28","24,169.85","24,228.11","23,962.44",1.81B,-0.45%
2014-11-26,"24,111.98","23,833.19","24,176.64","23,799.42",2.23B,1.12%
2014-11-25,"23,843.91","23,841.16","23,935.07","23,809.51",2.08B,-0.21%
2014-11-24,"23,893.14","23,883.32","23,936.34","23,823.56",2.86B,1.95%
2014-11-21,"23,437.12","23,353.72","23,508.02","23,301.48",1.52B,0.37%
2014-11-20,"23,349.64","23,401.00","23,461.02","23,252.63",1.35B,-0.10%
2014-11-19,"23,373.31","23,466.07","23,572.21","23,341.16",1.41B,-0.66%
2014-11-18,"23,529.17","23,868.90","23,881.01","23,483.19",1.54B,-1.13%
2014-11-17,"23,797.08","24,313.06","24,313.06","23,787.28",1.73B,-1.21%
2014-11-14,"24,087.38","24,048.36","24,102.70","23,966.80",1.49B,0.28%
2014-11-13,"24,019.94","23,854.33","24,097.92","23,850.39",2.06B,0.34%
2014-11-12,"23,938.18","23,883.31","23,999.97","23,801.73",1.79B,0.55%
2014-11-11,"23,808.28","23,809.41","23,931.45","23,760.53",3.42B,0.27%
2014-11-10,"23,744.70","24,074.85","24,110.24","23,703.72",1.97B,0.83%
2014-11-07,"23,550.24","23,607.65","23,831.25","23,430.20",1.61B,-0.42%
2014-11-06,"23,649.31","23,737.76","23,775.73","23,623.41",1.06B,-0.20%
2014-11-05,"23,695.62","23,846.84","23,846.84","23,623.14",1.36B,-0.63%
2014-11-04,"23,845.66","23,849.72","24,016.42","23,815.85",1.32B,-0.29%
2014-11-03,"23,915.97","24,133.45","24,133.45","23,875.09",1.33B,-0.34%
2014-10-31,"23,998.06","23,913.69","24,046.40","23,850.70",2.06B,1.25%
2014-10-30,"23,702.04","23,841.74","23,841.74","23,615.10",1.61B,-0.49%
2014-10-29,"23,819.87","23,703.95","23,855.67","23,699.56",2.02B,1.27%
2014-10-28,"23,520.36","23,189.83","23,570.92","23,189.83",1.89B,1.63%
2014-10-27,"23,143.23","23,275.40","23,275.40","23,012.80",1.23B,-0.68%
2014-10-24,"23,302.20","23,311.88","23,352.59","23,157.48",1.20B,-0.13%
2014-10-23,"23,333.18","23,296.00","23,397.17","23,221.69",1.04B,-0.30%
2014-10-22,"23,403.97","23,300.45","23,460.77","23,193.48",1.73B,1.37%
2014-10-21,"23,088.58","23,073.36","23,231.52","22,964.92",1.03B,0.08%
2014-10-20,"23,070.26","23,239.78","23,290.42","23,052.31",1.18B,0.20%
2014-10-17,"23,023.21","22,904.11","23,148.96","22,888.76",1.85B,0.53%
2014-10-16,"22,900.94","22,913.50","23,040.31","22,868.02",1.53B,-1.03%
2014-10-15,"23,140.05","23,087.50","23,238.04","22,992.93",1.44B,0.40%
2014-10-14,"23,047.97","23,064.92","23,409.96","23,040.80",1.53B,-0.41%
2014-10-13,"23,143.38","22,884.00","23,273.04","22,871.27",1.41B,0.24%
2014-10-10,"23,088.54","23,198.80","23,237.40","23,071.27",1.40B,-1.90%
2014-10-09,"23,534.53","23,461.35","23,581.35","23,437.87",1.13B,1.17%
2014-10-08,"23,263.33","23,221.76","23,369.39","23,184.15",1.25B,-0.68%
2014-10-07,"23,422.52","23,224.22","23,517.85","23,209.77",1.64B,0.46%
2014-10-06,"23,315.04","23,053.79","23,441.27","22,988.64",1.64B,1.09%
