日期,收盘,开盘,高,低,交易量,涨跌幅
2011年12月6日,"12,081.25","12,092.75","12,162.29","12,010.45",294.25M,-0.31%
2011年12月5日,"12,119.33","12,152.06","12,268.91","12,076.17",188.98M,0.37%
2011年12月2日,"12,075.09","12,225.42","12,229.90","12,061.68",195.80M,-0.32%
2011年12月1日,"12,113.29","12,174.09","12,215.21","12,088.23",201.00M,-0.74%
2011年11月30日,"12,204.11","11,966.42","12,204.17","11,798.64",282.70M,4.02%
2011年11月29日,"11,732.50","11,654.43","11,766.54","11,638.48",222.46M,0.79%
2011年11月28日,"11,640.21","11,672.01","11,741.29","11,462.06",186.59M,1.55%
2011年11月25日,"11,462.06","11,465.40","11,536.77","11,420.78",114.69M,-0.20%
2011年11月24日,"11,485.32","11,595.95","11,604.63","11,470.28",48.90M,-0.75%
2011年11月23日,"11,571.71","11,689.64","11,780.85","11,540.23",189.95M,-1.89%
2011年11月22日,"11,795.19","11,801.71","11,842.37","11,730.64",199.92M,0.09%
2011年11月21日,"11,784.72","11,751.31","11,892.44","11,636.12",196.26M,-0.91%
2011年11月18日,"11,892.44","11,982.36","11,994.41","11,876.49",208.88M,-0.19%
2011年11月17日,"11,915.43","12,152.86","12,162.72","11,878.68",222.26M,-2.13%
2011年11月16日,"12,174.36","12,189.27","12,295.32","12,163.35",264.22M,-0.45%
2011年11月15日,"12,229.27","12,189.97","12,258.04","12,147.86",182.34M,0.04%
2011年11月14日,"12,224.19","12,276.85","12,342.03","12,157.68",136.41M,-0.43%
2011年11月11日,"12,276.85","12,198.89","12,321.45","12,116.40",165.64M,1.39%
2011年11月10日,"12,108.87","12,218.82","12,260.30","12,025.57",192.24M,-0.39%
2011年11月9日,"12,156.22","12,314.61","12,437.17","12,156.10",222.08M,-2.66%
2011年11月8日,"12,488.85","12,507.03","12,542.58","12,431.45",199.38M,0.22%
2011年11月7日,"12,461.98","12,416.16","12,485.20","12,402.65",205.59M,0.43%
2011年11月4日,"12,408.25","12,432.56","12,470.04","12,308.21",190.78M,-0.48%
2011年11月3日,"12,468.35","12,347.35","12,471.39","12,237.26",258.62M,1.85%
2011年11月2日,"12,241.76","12,210.72","12,325.77","12,138.79",210.86M,1.05%
2011年11月1日,"12,115.10","11,963.21","12,244.49","11,913.72",295.02M,-1.12%
2011年10月31日,"12,252.06","12,416.88","12,510.84","12,252.06",290.37M,-2.14%
2011年10月28日,"12,519.51","12,427.18","12,541.84","12,415.46",239.91M,0.43%
2011年10月27日,"12,465.44","12,425.26","12,526.29","12,186.06",330.55M,2.29%
2011年10月26日,"12,186.06","12,172.43","12,208.07","12,052.53",236.79M,0.63%
2011年10月25日,"12,109.75","12,173.75","12,230.82","12,030.09",286.07M,-0.43%
2011年10月24日,"12,162.28","12,005.66","12,162.28","11,957.00",231.50M,1.78%
2011年10月21日,"11,949.49","11,982.73","11,993.90","11,876.87",185.07M,1.01%
2011年10月20日,"11,830.33","11,794.34","11,898.44","11,697.53",196.84M,-0.16%
2011年10月19日,"11,849.50","12,015.17","12,051.02","11,832.24",202.47M,-1.69%
2011年10月18日,"12,053.11","11,867.50","12,066.18","11,755.85",204.17M,1.09%
2011年10月17日,"11,923.04","12,067.69","12,084.05","11,891.36",158.83M,-1.31%
2011年10月14日,"12,081.73","12,031.57","12,081.73","11,926.55",222.92M,1.43%
2011年10月13日,"11,911.89","11,990.52","12,029.91","11,830.04",206.24M,-0.98%
2011年10月12日,"12,029.96","11,956.71","12,094.65","11,887.17",263.44M,1.30%
2011年10月11日,"11,875.55","11,846.43","11,890.20","11,596.90",316.41M,2.48%
2011年10月7日,"11,588.36","11,816.49","11,819.55","11,574.12",198.45M,-1.63%
2011年10月6日,"11,780.07","11,530.63","11,782.68","11,458.82",260.30M,2.82%
2011年10月5日,"11,457.22","11,215.83","11,509.22","11,135.52",271.72M,2.50%
2011年10月4日,"11,177.91","11,049.74","11,242.14","10,848.19",299.57M,-0.66%
2011年10月3日,"11,251.84","11,516.86","11,623.46","11,221.21",230.27M,-3.20%
2011年9月30日,"11,623.84","11,565.78","11,685.08","11,535.22",257.34M,-0.53%
