日期,收盘,开盘,高,低,交易量,涨跌幅
2022年1月2日,"11,331.91","11,280.35","11,345.86","11,257.02",129.75M,0.44%
2021年12月30日,"11,281.71","11,199.56","11,281.71","11,167.14",132.21M,0.73%
2021年12月29日,"11,199.84","11,312.10","11,343.72","11,144.98",224.48M,-1.02%
2021年12月28日,"11,315.32","11,193.93","11,315.32","11,193.48",144.98M,1.38%
2021年12月27日,"11,161.04","11,156.28","11,175.85","11,086.96",138.68M,-0.07%
2021年12月26日,"11,168.30","11,272.55","11,298.18","11,158.05",113.81M,-0.92%
2021年12月23日,"11,271.46","11,215.58","11,286.67","11,198.62",128.64M,0.60%
2021年12月22日,"11,204.43","11,287.75","11,336.45","11,181.22",165.94M,-0.50%
2021年12月21日,"11,261.28","11,175.15","11,261.28","11,170.57",142.75M,0.81%
2021年12月20日,"11,170.48","11,121.06","11,171.23","11,036.30",188.17M,0.09%
2021年12月19日,"11,160.24","11,241.41","11,267.37","11,150.93",176.45M,-1.34%
2021年12月16日,"11,311.89","11,200.75","11,365.33","11,199.77",255.18M,1.51%
2021年12月15日,"11,143.38","11,027.02","11,149.93","11,012.06",187.55M,1.08%
2021年12月14日,"11,024.68","11,035.48","11,058.95","10,975.46",182.35M,0.04%
2021年12月13日,"11,019.86","11,030.37","11,096.91","11,019.86",232.27M,0.46%
2021年12月12日,"10,969.06","10,916.08","10,974.35","10,880.00",305.58M,0.28%
2021年12月9日,"10,938.88","11,007.53","11,049.19","10,892.58",174.79M,-0.48%
2021年12月8日,"10,991.80","11,130.97","11,132.34","10,991.80",218.19M,-1.05%
2021年12月7日,"11,108.20","11,125.08","11,149.13","11,081.64",208.86M,0.79%
2021年12月6日,"11,021.07","11,196.72","11,278.37","11,021.07",236.30M,-1.09%
2021年12月5日,"11,142.47","10,926.06","11,142.47","10,925.08",189.52M,2.39%
2021年12月2日,"10,882.79","10,838.11","10,914.82","10,796.27",139.64M,0.30%
2021年12月1日,"10,849.96","10,809.19","10,866.98","10,753.02",184.74M,0.82%
2021年11月30日,"10,761.80","10,789.10","10,789.82","10,599.73",289.15M,-0.45%
2021年11月29日,"10,810.60","10,870.62","10,986.56","10,779.79",189.95M,0.21%
2021年11月28日,"10,787.79","10,668.40","10,952.01","10,668.40",223.13M,-4.53%
2021年11月25日,"11,299.45","11,368.18","11,472.35","11,299.45",140.07M,-0.62%
2021年11月24日,"11,369.38","11,328.02","11,425.49","11,281.56",150.25M,1.00%
2021年11月23日,"11,256.52","11,127.25","11,302.18","11,036.61",184.89M,0.76%
2021年11月22日,"11,171.76","11,457.98","11,514.12","11,149.32",206.07M,-2.74%
2021年11月21日,"11,485.94","11,640.63","11,641.56","11,417.58",161.49M,-1.92%
2021年11月18日,"11,710.45","11,814.19","11,839.30","11,700.78",144.06M,-1.04%
2021年11月17日,"11,833.54","11,805.93","11,850.57","11,778.88",143.33M,0.05%
2021年11月16日,"11,827.48","11,839.63","11,859.67","11,752.43",159.59M,-0.08%
2021年11月15日,"11,836.58","11,903.08","11,920.15","11,836.58",170.20M,-0.64%
2021年11月14日,"11,913.05","11,928.49","11,936.00","11,883.74",115.99M,0.12%
2021年11月11日,"11,898.94","11,855.57","11,914.13","11,841.94",131.89M,0.35%
2021年11月10日,"11,857.51","11,751.22","11,863.19","11,741.23",151.15M,0.89%
2021年11月9日,"11,753.18","11,856.67","11,872.28","11,753.18",181.47M,-0.79%
2021年11月8日,"11,846.53","11,849.82","11,912.44","11,794.09",191.61M,0.04%
2021年11月7日,"11,841.60","11,785.15","11,843.27","11,755.86",140.86M,0.76%
2021年11月4日,"11,752.23","11,674.99","11,752.23","11,636.34",130.22M,0.57%
2021年11月3日,"11,685.66","11,750.75","11,758.64","11,627.38",156.97M,-0.57%
2021年11月2日,"11,752.12","11,726.19","11,789.21","11,724.45",130.70M,0.25%
2021年11月1日,"11,722.95","11,708.62","11,759.74","11,695.97",129.59M,0.16%
2021年10月31日,"11,704.14","11,757.16","11,807.27","11,699.36",153.68M,-0.47%
2021年10月28日,"11,758.82","11,745.50","11,783.00","11,671.08",185.91M,-0.41%
2021年10月27日,"11,807.79","11,851.68","11,886.26","11,779.29",174.45M,-0.33%
2021年10月26日,"11,846.69","11,890.40","11,922.07","11,846.69",156.85M,-0.36%
2021年10月25日,"11,889.84","11,845.93","11,898.66","11,783.48",178.92M,0.35%
2021年10月24日,"11,848.05","11,950.65","11,954.88","11,832.90",221.43M,-0.77%
2021年10月21日,"11,939.58","11,919.29","11,939.58","11,877.53",202.42M,0.30%
2021年10月20日,"11,903.74","11,822.56","11,903.74","11,810.26",189.75M,0.94%
2021年10月19日,"11,792.54","11,781.66","11,836.30","11,744.66",198.61M,0.29%
2021年10月18日,"11,758.02","11,759.13","11,774.78","11,707.94",193.49M,-0.13%
2021年10月17日,"11,773.36","11,748.27","11,782.79","11,741.11",218.21M,0.63%
2021年10月14日,"11,699.11","11,641.39","11,699.11","11,636.99",194.66M,0.64%
2021年10月13日,"11,624.98","11,539.14","11,624.98","11,531.96",172.52M,0.71%
2021年10月12日,"11,542.88","11,559.14","11,568.89","11,485.92",213.59M,0.27%
2021年10月11日,"11,512.11","11,571.51","11,590.24","11,330.63",261.10M,-0.47%
2021年10月10日,"11,566.02","11,602.39","11,675.48","11,502.08",205.60M,-0.22%
2021年10月7日,"11,591.33","11,585.34","11,629.35","11,544.45",167.67M,0.17%
2021年10月6日,"11,571.88","11,577.36","11,654.98","11,538.45",219.52M,0.14%
2021年10月5日,"11,555.53","11,471.08","11,573.13","11,470.70",198.93M,0.77%
2021年10月4日,"11,466.91","11,448.40","11,514.99","11,421.53",198.02M,0.12%
2021年10月3日,"11,453.25","11,494.11","11,497.74","11,428.09",182.57M,-0.37%
2021年9月30日,"11,495.76","11,388.12","11,495.76","11,379.61",181.90M,0.98%
2021年9月29日,"11,383.65","11,363.01","11,390.53","11,331.35",181.25M,0.01%
2021年9月28日,"11,382.41","11,383.72","11,444.20","11,355.83",263.19M,0.12%
2021年9月27日,"11,369.09","11,366.55","11,391.32","11,333.48",238.15M,0.14%
2021年9月26日,"11,352.86","11,342.94","11,370.83","11,323.12",169.40M,0.73%
2021年9月22日,"11,270.57","11,311.15","11,345.43","11,270.57",140.81M,-0.40%
2021年9月21日,"11,315.81","11,284.49","11,354.53","11,239.29",176.89M,-0.11%
2021年9月20日,"11,328.33","11,370.58","11,372.66","11,293.66",183.13M,-0.61%
2021年9月19日,"11,397.84","11,424.20","11,434.98","11,371.22",184.05M,-0.21%
2021年9月16日,"11,422.11","11,409.92","11,435.57","11,378.08",223.09M,0.10%
2021年9月15日,"11,410.98","11,382.46","11,414.58","11,358.61",176.40M,0.33%
2021年9月14日,"11,373.18","11,394.42","11,418.70","11,357.22",180.28M,-0.12%
2021年9月13日,"11,386.38","11,343.27","11,386.38","11,294.72",182.78M,0.38%
2021年9月12日,"11,342.85","11,424.40","11,428.09","11,325.60",159.47M,-0.66%
2021年9月9日,"11,417.79","11,446.05","11,450.78","11,397.65",181.57M,-0.33%
2021年9月8日,"11,455.65","11,425.54","11,455.65","11,408.30",174.31M,0.36%
2021年9月7日,"11,414.34","11,416.58","11,458.68","11,402.92",192.92M,0.06%
2021年9月6日,"11,407.91","11,336.74","11,407.91","11,332.93",195.90M,0.64%
2021年9月5日,"11,335.92","11,324.38","11,346.87","11,315.71",192.65M,0.14%
2021年9月2日,"11,319.87","11,300.76","11,324.09","11,285.01",175.09M,0.08%
2021年9月1日,"11,310.54","11,315.66","11,327.88","11,292.74",166.58M,-0.08%
2021年8月31日,"11,319.24","11,253.82","11,319.24","11,251.63",224.83M,0.57%
2021年8月30日,"11,255.05","11,195.48","11,255.05","11,169.83",153.93M,0.67%
2021年8月29日,"11,180.19","11,141.95","11,180.19","11,138.77",138.49M,0.46%
2021年8月26日,"11,128.59","11,169.27","11,169.54","11,104.03",118.04M,-0.25%
2021年8月25日,"11,156.63","11,153.24","11,183.11","11,103.23",139.78M,0.14%
2021年8月24日,"11,141.03","11,092.11","11,141.03","11,057.57",133.77M,0.71%
2021年8月23日,"11,062.99","11,090.76","11,179.24","11,032.67",160.58M,-0.12%
2021年8月22日,"11,076.55","11,191.11","11,213.56","11,049.05",150.36M,-1.12%
2021年8月19日,"11,201.64","11,305.12","11,305.22","11,164.89",196.94M,-1.26%
2021年8月18日,"11,344.94","11,391.31","11,402.65","11,308.31",143.80M,-0.42%
2021年8月17日,"11,392.83","11,310.09","11,392.83","11,270.85",167.30M,0.63%
2021年8月16日,"11,321.85","11,341.49","11,384.89","11,312.08",171.47M,-0.26%
2021年8月15日,"11,351.63","11,314.71","11,354.22","11,295.43",165.02M,0.25%
2021年8月12日,"11,323.70","11,326.86","11,391.58","11,270.50",220.67M,-0.01%
2021年8月11日,"11,325.10","11,299.41","11,348.66","11,292.19",206.42M,0.22%
2021年8月10日,"11,299.87","11,200.80","11,299.87","11,198.33",189.87M,0.91%
2021年8月9日,"11,197.97","11,215.37","11,225.30","11,174.61",225.56M,-0.15%
2021年8月8日,"11,215.33","11,202.59","11,235.41","11,191.77",205.47M,0.05%
2021年8月5日,"11,209.42","11,155.34","11,209.42","11,066.77",213.78M,0.42%
2021年8月4日,"11,162.38","11,206.21","11,210.54","11,128.71",207.79M,-0.41%
2021年8月3日,"11,208.76","11,151.66","11,208.76","11,123.50",247.57M,0.46%
2021年8月2日,"11,157.02","11,091.66","11,157.02","11,091.66",265.06M,0.81%
2021年8月1日,"11,066.93","11,041.85","11,100.03","11,033.71",252.17M,0.49%
2021年7月29日,"11,012.71","10,939.51","11,012.71","10,921.11",208.60M,0.72%
2021年7月28日,"10,933.73","10,911.05","10,948.81","10,905.02",205.67M,0.16%
