日期,收盘,开盘,高,低,交易量,涨跌幅
2022年1月13日,"7,474.40","7,438.90","7,487.30","7,438.90",605.24M,0.48%
2022年1月12日,"7,438.90","7,390.10","7,467.50","7,390.10",569.40M,0.66%
2022年1月11日,"7,390.10","7,447.10","7,447.10","7,376.80",549.65M,-0.77%
2022年1月10日,"7,447.10","7,453.30","7,460.20","7,409.90",410.07M,-0.08%
2022年1月7日,"7,453.30","7,358.30","7,484.60","7,358.30",469.08M,1.29%
2022年1月6日,"7,358.30","7,565.80","7,565.80","7,340.40",623.92M,-2.74%
2022年1月5日,"7,565.80","7,589.80","7,620.20","7,563.40",472.27M,-0.32%
2022年1月4日,"7,589.80","7,444.60","7,594.70","7,444.60",503.96M,1.95%
2021年12月31日,"7,444.60","7,513.40","7,515.30","7,444.60",272.41M,-0.92%
2021年12月30日,"7,513.40","7,509.80","7,520.60","7,499.50",365.35M,0.05%
2021年12月29日,"7,509.80","7,420.30","7,518.40","7,420.30",428.61M,1.21%
2021年12月24日,"7,420.30","7,387.60","7,435.90","7,387.60",230.00M,0.44%
2021年12月23日,"7,387.60","7,364.80","7,404.20","7,363.60",390.03M,0.31%
2021年12月22日,"7,364.80","7,355.00","7,374.50","7,333.00",539.85M,0.13%
2021年12月21日,"7,355.00","7,292.20","7,358.30","7,287.30",571.41M,0.86%
2021年12月20日,"7,292.20","7,304.00","7,304.00","7,257.80",543.60M,-0.16%
2021年12月17日,"7,304.00","7,295.70","7,350.30","7,295.70",1.22B,0.11%
2021年12月16日,"7,295.70","7,327.10","7,334.50","7,277.10",787.43M,-0.43%
2021年12月15日,"7,327.10","7,378.40","7,378.40","7,325.70",514.72M,-0.70%
2021年12月14日,"7,378.40","7,379.30","7,393.50","7,341.30",581.39M,-0.01%
2021年12月13日,"7,379.30","7,353.50","7,417.70","7,353.50",452.15M,0.35%
2021年12月10日,"7,353.50","7,384.50","7,384.50","7,336.70",599.53M,-0.42%
2021年12月9日,"7,384.50","7,405.40","7,418.30","7,377.70",542.21M,-0.28%
2021年12月8日,"7,405.40","7,313.90","7,443.40","7,313.90",675.57M,1.25%
2021年12月7日,"7,313.90","7,245.10","7,326.10","7,245.10",601.67M,0.95%
2021年12月6日,"7,245.10","7,241.20","7,257.90","7,207.80",650.43M,0.05%
