日期,收盘,开盘,高,低,交易量,涨跌幅
2014年1月22日,626.04,634.36,640.05,625.7,42.82K,-1.27%
2014年1月21日,634.08,624.61,634.08,614.5,36.43K,2.16%
2014年1月20日,620.69,607.09,627.53,607.09,39.27K,2.51%
2014年1月17日,605.5,594.37,612.23,594.37,53.96K,2.72%
2014年1月16日,589.46,584.94,589.46,582.62,30.77K,1.10%
2014年1月15日,583.07,582.1,585.32,580.16,33.37K,0.43%
2014年1月14日,580.59,576.81,582.97,575.8,28.45K,0.69%
2014年1月13日,576.61,576.52,579,575.5,25.17K,0.08%
2014年1月10日,576.16,577.75,581.07,576.16,29.09K,-0.18%
2014年1月9日,577.19,572.02,577.19,572.02,27.34K,0.71%
2014年1月8日,573.11,568.2,573.64,566.61,25.13K,0.87%
2014年1月7日,568.15,567.26,571.39,567.26,23.90K,0.33%
2014年1月6日,566.3,563.89,566.3,561.12,18.33K,0.62%
2014年1月3日,562.8,561.35,563.61,560.98,14.10K,0.14%
2014年1月2日,562,563.41,564.33,559.89,14.64K,-0.04%
2013年12月31日,562.2,556.82,563.54,554.68,18.23K,1.05%
2013年12月30日,556.37,562.27,563.18,556.37,24.08K,-1.05%
2013年12月27日,562.28,562.73,565.34,562.28,16.60K,-0.03%
2013年12月26日,562.45,561.13,564.75,560.72,17.98K,0.23%
2013年12月25日,561.18,563.68,563.71,559.99,14.08K,-0.30%
2013年12月24日,562.85,566.33,567.01,562.85,17.25K,-0.55%
2013年12月23日,565.98,562.86,566.79,562.54,23.31K,0.95%
2013年12月20日,560.68,565.98,566.37,560.68,37.63K,-0.86%
2013年12月19日,565.52,566.37,568.03,565.32,24.58K,-0.13%
2013年12月18日,566.27,564.9,566.55,563.99,13.20K,0.06%
2013年12月17日,565.94,561.88,565.94,561.61,13.96K,0.89%
2013年12月16日,560.93,563.59,567.97,560.93,16.05K,-0.98%
2013年12月13日,566.47,567.76,569.69,566.03,15.75K,-0.16%
2013年12月12日,567.4,563.69,568.19,562.55,21.21K,0.30%
2013年12月11日,565.69,572.12,572.28,564.39,28.85K,-1.13%
2013年12月10日,572.13,574.15,575.59,570.68,18.69K,-0.19%
2013年12月9日,573.21,574.92,575.26,572.75,33.16K,0.54%
2013年12月6日,570.11,569.31,571.54,568.51,20.21K,0.16%
2013年12月5日,569.18,570.69,572.83,567.83,24.49K,-0.30%
2013年12月4日,570.91,572.23,572.87,570.46,27.52K,-0.14%
2013年12月3日,571.71,568.29,575.72,568.29,37.32K,0.50%
2013年12月2日,568.87,569.66,569.92,567.24,16.93K,-0.03%
2013年11月29日,569.06,569.07,570.78,568.13,20.59K,-0.26%
2013年11月28日,570.56,569.18,570.85,567.99,16.04K,0.39%
2013年11月27日,568.33,571.1,573.34,568.1,24.72K,-0.09%
2013年11月26日,568.85,567.15,570.95,565.31,24.35K,0.25%
2013年11月25日,567.42,566.66,571.14,566.66,23.76K,0.20%
2013年11月22日,566.28,565.08,567.39,562.87,23.21K,0.50%
2013年11月21日,563.45,567.09,571.65,563.45,41.16K,-0.53%
2013年11月20日,566.44,564.8,566.44,562.82,23.87K,0.27%
2013年11月19日,564.89,565.72,567.55,564.89,20.33K,-0.08%
2013年11月18日,565.36,562.54,567.05,562.54,35.39K,1.00%
2013年11月15日,559.75,555.38,559.9,555.38,25.46K,0.72%
2013年11月14日,555.73,552.47,555.73,552.35,18.92K,0.48%
2013年11月13日,553.09,554.33,556.26,552.84,19.38K,-0.36%
2013年11月12日,555.11,559.24,559.77,554.08,27.78K,-0.75%
2013年11月11日,559.32,557.02,559.95,556.03,18.94K,0.46%
2013年11月8日,556.78,558.4,559.75,556.78,17.29K,-0.42%
2013年11月7日,559.12,561.63,562.75,558.83,28.15K,-0.50%
2013年11月6日,561.93,560.22,561.93,559.15,21.07K,0.75%
2013年11月5日,557.72,555.47,557.95,552.83,16.80K,0.50%
2013年11月4日,554.97,555.49,555.93,552.24,16.63K,0.04%
2013年11月1日,554.73,557.02,557.18,553.85,12.22K,-0.15%
2013年10月31日,555.56,557.69,558.53,555.11,10.27K,-0.30%
2013年10月30日,557.23,557.07,558.87,556.95,10.71K,0.19%
2013年10月29日,556.15,553.5,556.94,552.54,13.42K,0.04%
2013年10月28日,555.95,560.4,560.84,555.95,16.25K,-0.82%
2013年10月25日,560.57,563.01,563.03,559.18,21.91K,-0.26%
2013年10月24日,562.02,564.71,566.53,561.47,33.30K,-0.58%
2013年10月23日,565.28,562.07,565.78,562.06,27.33K,0.88%
2013年10月22日,560.36,560.22,563.19,558.61,20.46K,-0.17%
2013年10月21日,561.3,561.28,562.91,559.25,28.33K,0.34%
2013年10月18日,559.38,557.32,560.03,555.7,19.23K,0.29%
2013年10月17日,557.79,559.67,560.31,556.6,20.09K,0.11%
2013年10月16日,557.15,553.14,558.51,552.69,23.98K,0.59%
2013年10月15日,553.9,550.7,553.9,550.58,19.92K,0.44%
2013年10月14日,551.48,551.29,552.68,549.63,11.06K,-0.12%
2013年10月11日,552.16,551.89,555.81,551.89,16.84K,0.05%
2013年10月10日,551.86,556.19,557.46,551.86,22.76K,-0.87%
2013年10月9日,556.72,558.24,558.99,555.25,17.70K,-0.33%
2013年10月8日,558.55,557.83,560.36,555.02,29.15K,0.18%
2013年10月7日,557.54,552.55,557.95,552.3,22.80K,0.99%
2013年10月4日,552.07,549.74,552.27,548.63,17.85K,0.45%
2013年10月3日,549.58,552.41,552.66,548.44,19.12K,-0.57%
2013年10月2日,552.73,550.36,554.16,549.91,21.53K,0.56%
2013年10月1日,549.63,551.71,555.21,549.32,40.20K,-0.35%
2013年9月30日,551.56,546.1,551.56,545.43,24.86K,1.11%
2013年9月27日,545.49,544.55,547.56,543.33,16.88K,-0.06%
2013年9月26日,545.83,545.42,547.58,542.6,18.27K,0.00%
2013年9月25日,545.83,542.38,549.39,542.35,30.62K,0.48%
2013年9月24日,543.23,539.43,544.37,539.43,22.88K,0.55%
2013年9月23日,540.25,535.47,540.25,534.19,13.95K,0.50%
2013年9月20日,537.57,533.83,537.57,532.27,62.59K,0.70%
2013年9月19日,533.83,532.88,537.04,532.88,14.04K,0.41%
2013年9月18日,531.63,536.15,536.68,530.54,13.24K,-0.78%
2013年9月17日,535.8,532.82,536.65,532.82,14.22K,0.72%
2013年9月16日,531.99,532.54,534.87,529.56,16.67K,0.15%
2013年9月13日,531.21,530.09,532.8,529.08,11.46K,0.01%
2013年9月12日,531.17,530.21,532.6,529.62,8.24K,-0.14%
2013年9月11日,531.91,531.43,534.42,528.89,12.18K,0.32%
2013年9月10日,530.19,525.8,530.59,525.8,9.29K,1.15%
2013年9月9日,524.17,534.22,534.22,523.38,13.47K,-1.99%
2013年9月6日,534.8,532.8,535.44,529.48,14.58K,0.58%
2013年9月5日,531.71,526.61,531.9,523.91,11.93K,1.15%
2013年9月4日,525.66,528.07,530.5,522.86,14.80K,-0.43%
2013年9月3日,527.92,531.15,533.1,525.96,10.05K,-0.62%
2013年8月30日,531.23,523.89,531.23,517.75,15.11K,1.47%
2013年8月29日,523.51,528.17,531.03,523.51,17.99K,-0.97%
2013年8月28日,528.62,535.43,535.66,523.27,27.01K,-2.10%
2013年8月27日,539.97,541.81,542.81,538.57,8.16K,-0.63%
2013年8月26日,543.38,541.29,543.38,533.46,16.08K,0.24%
2013年8月23日,542.08,549.69,550.73,537.73,22.41K,-1.36%
2013年8月22日,549.54,553.71,556.44,546.7,20.01K,-1.15%
2013年8月21日,555.93,557.9,557.9,549.42,17.49K,-0.29%
2013年8月20日,557.52,560.54,562.29,556.05,21.03K,-0.73%
2013年8月19日,561.62,559.07,565.56,558.71,23.41K,0.44%
2013年8月16日,559.16,558.72,561.12,556.26,19.57K,0.02%
2013年8月15日,559.07,554.35,560.46,554.35,21.01K,0.85%
2013年8月14日,554.34,549.7,554.34,547.53,11.67K,0.72%
2013年8月13日,550.36,550.5,553.92,548.53,12.23K,0.05%
